"id","adult","backdrop_path","genre_ids","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count"
10995,False,"/zm4Ie89cNGIppLdrArKQr3wXDZ9.jpg","{18,10749}","fr","L'Amant","A poor French teenage girl engages in an illicit affair with a wealthy Chinese heir in 1920s Saigon. For the first time in her young life she has control, and she wields it deftly over her besotted lover throughout a series of clandestine meetings and torrid encounters.","25.183","/zARAlov5WMxCef4JBD7f0H3RR1f.jpg","1992-01-22","The Lover",False,"6.997",606
91342,False,"/45r3Vhb30yumJFlGDAtxPMe8YND.jpg","{16,10751}","en","Barbie in A Mermaid Tale 2","Surf's up for Barbie as she returns as Merliah, the fun and fashionable surfing champion who's also a magical mermaid princess! In this exciting sea-quel, Merliah makes a splash when she heads to Australia for the ultimate surfing competition. When the evil mermaid Eris escapes from her whirlpool with plans to take over the throne of Oceana, Merliah and her sea friends dive in to stop her. It's a fresh new adventure where Merliah learns that anything is possible and she really can have the best of both worlds!","21.517","/iVCfTtVDAECpbMSokSNilIR6wPr.jpg","2012-02-22","Barbie in A Mermaid Tale 2",False,"7.0",411
49948,False,"/wBQ2tSdXgAOAdH14VgXtN9qD0Ol.jpg","{16,10751,10402}","en","Fantasia 2000","Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.","17.251","/6JszBEg8OEbkMzpY5IPTMVzxmYZ.jpg","1999-12-31","Fantasia 2000",False,"7.0",1178
19186,False,"/wl7imDwEkYt1HnlsdEcUDXuxnRw.jpg","{35,10751}","en","The Parent Trap","Two identical twin sisters, separated at birth by their parents' divorce, are reunited years later at a summer camp, where they scheme to bring their parents back together. The girls, one of whom has been living with their mother and the other with their father, switch places after camp and go to work on their plan, the first objective being to scare off a gold-digger pursuing their father.","19.674","/jaZFWy6ZAvQoMW2mo9xP5gx4URo.jpg","1961-05-13","The Parent Trap",False,"7.0",338
7304,False,"/p5z5X3GRnaFEqgtEa7fiGhgtUkA.jpg","{28,80,18,53}","en","Running Scared","A low-ranking thug is entrusted by his boss to dispose of a gun that killed corrupt cops, but things spiral out of control when the gun ends up in wrong hands.","15.092","/wVlwZbwJlI5C33STslTyVNRGjg6.jpg","2006-01-06","Running Scared",False,"6.996",954
1771,False,"/4NWWpT0jiMUak8r6jfpvG4eBgFU.jpg","{28,12,878}","en","Captain America: The First Avenger","During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.","50.258","/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg","2011-07-22","Captain America: The First Avenger",False,"6.996",20449
501907,False,"/cSJMk9Jar8SibFXL8JAF9p2fhKu.jpg","{18,36}","en","A Beautiful Day in the Neighborhood","An award-winning cynical journalist, Lloyd Vogel, begrudgingly accepts an assignment to write an Esquire profile piece on the beloved television icon Fred Rogers. After his encounter with Rogers, Vogel's perspective on life is transformed.","25.987","/p9vCAVhDK375XyobVcKqzqzsUHE.jpg","2019-09-07","A Beautiful Day in the Neighborhood",False,"6.995",1470
436270,False,"/bQXAqRx2Fgc46uCVWgoPz5L5Dtr.jpg","{28,12,878}","en","Black Adam","Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.","170.322","/pFlaoHTZeyNkG83vxsAJiGzfSsa.jpg","2022-10-19","Black Adam",False,"7.0",5633
8469,False,"/bFoQMiaKHnWU3j6GrdF4JumMfGR.jpg","{35}","en","Animal House","At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.","19.27","/1iYG1mu8dPIXPzUBZF4OE1KUMMl.jpg","1978-07-27","Animal House",False,"7.0",1405
1643,False,"/jjtH0BTwO5026jyT4P4IFpbBQMw.jpg","{18,10749}","it","Ultimo tango a Parigi","A recently widowed American begins an anonymous sexual relationship with a young Parisian woman.","16.021","/vDuI72CpwWYIWJzNNA01PA2Utdr.jpg","1972-10-14","Last Tango in Paris",False,"7.0",1119
646,False,"/ptcXbbxTyjHfEE4d4QocNP0YQct.jpg","{12,28,53}","en","Dr. No","In the film that launched the James Bond saga, Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters.","35.67","/w9ph5cUfGbw41WXt7yuXsWeN2TV.jpg","1962-10-07","Dr. No",False,"6.995",3326
646389,False,"/9Rq14Eyrf7Tu1xk0Pl7VcNbNh1n.jpg","{28,12,53}","en","Plane","After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.","78.369","/qi9r5xBgcc9KTxlOLjssEbDgO0J.jpg","2023-01-12","Plane",False,"6.993",1877
337556,False,"/5zN44JfIahEdVXREBZcfpBcWARX.jpg","{14,28}","de","Smaragdgrün","Emerald Green is the stunning conclusion to Kerstin Gier's Ruby Red Trilogy, picking up where Sapphire Blue left off, reaching new heights of intrigue and romance as Gwen finally uncovers the secrets of the time-traveling society and learns her fate.","10.584","/hoQa869OPu5DqO5Qz1rQe0Gi9cs.jpg","2016-07-07","Emerald Green",False,"7.0",813
762430,False,"/iiXliCeykkzmJ0Eg9RYJ7F2CWSz.jpg","{28,53,80}","en","Retribution","When a mysterious caller puts a bomb under his car seat, Matt Turner begins a high-speed chase across the city to complete a specific series of tasks- all with his kids trapped in the back seat.","270.426","/oUmmY7QWWn7OhKlcPOnirHJpP1F.jpg","2023-08-23","Retribution",False,"6.992",706
555561,False,"/nA5X70ESE9NpmSjSmuU2Ms2rOr6.jpg","{53,9648}","it","Il testimone invisibile","Adriano wakes up in a hotel room next to the dead body of his lover, Laura. The door is locked from the inside and there is no evidence of anybody else in the room.","8.012","/jOOufDIpEo2HEU0OqxUHBEp1WYf.jpg","2018-12-13","The Invisible Witness",False,"7.0",306
758330,False,"/fILWktCfh0ZiKWjWwyXalWzSvKX.jpg","{10749,18}","en","Good Luck to You, Leo Grande","Nancy Stokes doesn’t know good sex. Whatever it may be, Nancy, a retired schoolteacher, is pretty sure she has never had it, but she is determined to finally do something about that. She even has a plan: It involves an anonymous hotel room, and a young sex worker who calls himself Leo Grande.","34.888","/dxxOmTq4LgQxiyU4rW53qdj9FoN.jpg","2022-06-16","Good Luck to You, Leo Grande",False,"7.0",386
528949,False,"/ljZOlqLtMa6gnTHcYn9y9lP0bK3.jpg","{18,36,53}","es","El fotógrafo de Mauthausen","Spanish photographer Francesc Boix, imprisoned in the Mauthausen-Gusen concentration camp, works in the SS Photographic Service. Between 1943 and 1945, he hides, with the help of other prisoners, thousands of negatives, with the purpose of showing the freed world the atrocities committed by the Nazis, exhaustively documented. He will be a key witness during the Nuremberg Trials.","15.719","/6b4L0uLVgFsDfqPx0sFZbCRwIKH.jpg","2018-10-26","The Photographer of Mauthausen",False,"7.0",652
50472,False,"/AgR5kMOUbfE6BpOlAf2JIEdCqS3.jpg","{}","it","Anplagghed al cinema","A queue at the ATM machine, a displaced family after a seismic shock that has half-washed their home, a tour within an art gallery, moments of everyday life that become the cues for the emergence of comic, farce, paradoxical situations – trademarks of one of the most successful Italian comic groups.","4.483","/eUese3BGFCRFPV8riDw8qBy8ea4.jpg","2006-11-26","Anplagghed al cinema",False,"7.0",325
44009,False,"/8VPwE9Owon0lOUi1FdTfakEPVZM.jpg","{18,35}","en","Another Year","During a year, a very content couple approaching retirement are visited by friends and family less happy with their lives.","10.45","/zrkQcAatfBox5x9KZjaYGnKoqu6.jpg","2010-11-05","Another Year",False,"6.992",355
281,False,"/zSFuvi6fIPT8CHpH1KMG25T2Iub.jpg","{80,18,878,53}","en","Strange Days","Former policeman Lenny Nero has moved into a more lucrative trade: the illegal sale of virtual reality-like recordings that allow users to experience the emotions and past experiences of others. While they typically contain tawdry incidents, Nero is shocked when he receives one showing a murder.","14.144","/rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg","1995-10-13","Strange Days",False,"6.993",1206
246355,False,"/8d2s5MP8mc1OXaq7zn6PHv9kWY4.jpg","{80,27,53}","en","Saw","David, an orderly at a hospital, tells his horrific story of being kidnapped and forced to play a vile game of survival.","30.379","/2hQqWyZ6YA8F2kkaxMIMp532JEs.jpg","2005-10-18","Saw",False,"7.0",529
87093,False,"/zJeYB7rX1kg5kVmzB0kxbvxmYOl.jpg","{18}","en","Big Eyes","In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter behind the brush. Although Margaret is horrified to learn that Walter is passing off her work as his own, she is too meek to protest too loudly. It isn't until the Keanes' marriage comes to an end and a lawsuit follows that the truth finally comes to light.","13.531","/203HAjJcLMl7xThcTqZx4zmEGcV.jpg","2014-12-24","Big Eyes",False,"7.0",3315
12089,False,"/juoFbQYBmWEX2h4VEcwcCO67sfk.jpg","{35,9648}","fr","Le Grand Blond avec une chaussure noire","Hapless orchestra player becomes an unwitting pawn of rival factions within the French secret service after he is chosen as a decoy by being identified as a super secret agent.","9.697","/x7LSP7cMxkjNP5fOAjj5WmjUAql.jpg","1972-12-06","The Tall Blond Man with One Black Shoe",False,"7.0",389
18533,False,"/bJvVLVohSuv5e5mSA6ia1hbZvAi.jpg","{18,28,80}","en","Bronson","A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.","14.713","/o5JaAtcvjRJz3utEaptk0L77FjM.jpg","2008-10-09","Bronson",False,"7.0",2318
7270,False,"/hKHxmOZnNRjeLMhvrH61MJtcrme.jpg","{35,18,80,53}","en","Matchstick Men","A phobic con artist and his protege are on the verge of pulling off a lucrative swindle when the con artist's teenage daughter arrives unexpectedly.","14.948","/mW6HZe1aoipzH8U7ucjma6E3LLx.jpg","2003-09-12","Matchstick Men",False,"7.0",1586
864,False,"/2Y0lMMmfbpMbVMgc86oi8o5cFQX.jpg","{35,12,18}","en","Cool Runnings","When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican bobsled team.","21.438","/6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg","1993-10-01","Cool Runnings",False,"6.99",1880
97630,False,"/9d2RSOBmA5k6sDQoOkuBxJ9Gf7h.jpg","{53,18}","en","Zero Dark Thirty","A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.","18.235","/coeTvXKAYZlrcIfsCfYV5Hw1npu.jpg","2012-12-19","Zero Dark Thirty",False,"6.989",4208
9045,False,"/dHjb0duA8MwjiMJykF7dLcEoKBm.jpg","{18,36}","fr","Amen.","Kurt Gerstein—a member of the Institute for Hygiene of the Waffen-SS—is horrified by what he sees in the death camps. he is then shocked to learn that the process he used to purify water for his troops by using Zyklon-B, is now used to kill people in gas chambers.","10.916","/3PEl3VbuMcZDMa1lUQGL4a7lMNI.jpg","2002-02-27","Amen.",False,"7.0",307
1985,False,"/ksT0nX66UpCVBdvXiXW1byaZtjo.jpg","{18,9648,53}","en","The Constant Gardener","Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.","14.321","/nkXq7V7mmJVbvwZGr3nxkHo7HkS.jpg","2005-08-31","The Constant Gardener",False,"7.0",1361
332872,False,"/8cWIp8LBL3pOzTjKjKUPdmCXTGj.jpg","{18,10749}","es","Julieta","The film spans 30 years in Julieta’s life from a nostalgic 1985 where everything seems hopeful, to 2015 where her life appears to be beyond repair and she is on the verge of madness.","11.552","/z4aErD1RQQ3alpu3PoUu408HEVc.jpg","2016-04-08","Julieta",False,"7.0",808
103747,False,"/cBwvbNr6o3qaETtNG3pUoV0jGIg.jpg","{18,35}","en","The Angels' Share","Narrowly avoiding jail, new dad Robbie vows to turn over a new leaf. A visit to a whisky distillery inspires him and his mates to seek a way out of their hopeless lives.","11.074","/yrDWaTx4Aai2yBlZeFZ2ZCxg8jD.jpg","2012-06-01","The Angels' Share",False,"6.988",511
12920,False,"/dZw3HakwWrUBDWN6nvWgSpKbU9X.jpg","{18,10751}","en","Dreamer: Inspired By a True Story","Ben Crane believes that a severely injured racehorse deserves another chance. He and his daughter Cale adopt the mare and save it from being sacrificed by the owner.","11.689","/7Z5FuLTrP5myJ2Dl9VzDRa6q0CG.jpg","2005-09-10","Dreamer: Inspired By a True Story",False,"7.0",346
1255,False,"/f8lQnoUG0UVK6xXOvfoP0alVJrW.jpg","{27,18,878}","ko","괴물","A teenage girl is captured by a giant mutated squid-like creature that appears from Seoul's Han River after toxic waste was dumped in it, prompting her family into a frantic search for her.","20.8","/dEDLY3KeghKFzks5nTDWdigVikr.jpg","2006-07-27","The Host",False,"7.0",2560
458253,False,"/ob4XnKBqAh1rg381hayebJx6EkE.jpg","{10751,16,35,12,14}","en","Missing Link","The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is, none of his small-minded, high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers, Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link.","20.196","/gEkKHiiQRVUSX15Iwo8VFydXrtu.jpg","2019-04-04","Missing Link",False,"6.987",784
395993,False,"/8DVFXRzbdZezDS8cxvn2sTAeqqg.jpg","{18}","en","Stronger","A victim of the Boston Marathon bombing in 2013 helps the police track down the killers while struggling to recover from devastating trauma.","17.039","/nnkxdFeY7YAgnicxkvwuxY7gVaT.jpg","2017-09-22","Stronger",False,"7.0",1396
15789,False,"/Sb2cLe2xW5OATkZZJBbGrB6qjl.jpg","{10749,16,10751,35,12}","en","A Goofy Movie","An endearing modern-day story about how the lovable Goof bonds with his teenage son Max on a hilarious cross-country road trip. En route to the ol' fishing hole, they find themselves up to their floppy ears in misadventure!","19.47","/bycmMhO3iIoEDzP768sUjq2RV4T.jpg","1995-04-07","A Goofy Movie",False,"7.0",1622
10536,False,"/c7meU9vC9q4umxBUKHpkazP72Wq.jpg","{28,80,35,53}","en","The Italian Job","Charlie's got a 'job' to do. Having just left prison he finds one of his friends has attempted a high-risk job in Torino, Italy, right under the nose of the mafia. Charlie's friend doesn't get very far, so Charlie takes over the 'job'. Using three Mini Coopers, a couple of Jaguars, and a bus, he hopes to bring Torino to a standstill, steal a fortune in gold and escape in the chaos.","22.047","/8NOw3HPHkcBndJW2K6ofbcSb7WD.jpg","1969-06-02","The Italian Job",False,"7.0",662
402900,False,"/w9QfTrYmtoA96zJlVNvjS8eucf8.jpg","{80,35,28}","en","Ocean's Eight","Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.","34.618","/MvYpKlpFukTivnlBhizGbkAe3v.jpg","2018-06-07","Ocean's Eight",False,"6.986",7856
374475,False,"/i7gRHdspKcYLiKMl1poDOf1aill.jpg","{35,18}","de","Toni Erdmann","Without warning a father comes to visit his daughter abroad. He believes that she lost her humor and therefore surprises her with a rampage of jokes.","12.047","/v3gf7T8hb8aYv05X2jHmxJQWPZr.jpg","2016-07-14","Toni Erdmann",False,"6.987",897
39254,False,"/4f0Kj0QwPui5ydu1UavsnvP1m1o.jpg","{28,878,18}","en","Real Steel","Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.","65.428","/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg","2011-09-28","Real Steel",False,"6.986",7685
11576,False,"/so48b1wCFRDkd4uXMM5eDlCzkt4.jpg","{28,12,35}","en","It's a Mad, Mad, Mad, Mad World","A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.","23.073","/j4mWzOisSHFkaqIkq34l2mm8a5K.jpg","1963-11-07","It's a Mad, Mad, Mad, Mad World",False,"7.0",520
